4.318308734236720920e+04 1.189063542328925687e+05
4.318310218341842119e+04 1.189063429985810071e+05
4.318310218341842119e+04 1.189063429985810071e+05
4.318361042901463952e+04 1.189086030467366363e+05
4.318361042901463952e+04 1.189086030467366363e+05
4.318361984111927450e+04 1.189085869882313127e+05
4.318361984111927450e+04 1.189085869882313127e+05
4.318362593944744003e+04 1.189085694019596558e+05
4.318362593944744003e+04 1.189085694019596558e+05
4.318362848979599221e+04 1.189085509639752418e+05
4.318362848979599221e+04 1.189085509639752418e+05
4.318362739402872103e+04 1.189085323826896201e+05
4.318362739402872103e+04 1.189085323826896201e+05
4.318362269423229009e+04 1.189085143722261419e+05
4.318362269423229009e+04 1.189085143722261419e+05
4.318361457111493655e+04 1.189084976246810693e+05
4.318361457111493655e+04 1.189084976246810693e+05
4.318360333674460708e+04 1.189084827837107441e+05
4.318360333674460708e+04 1.189084827837107441e+05
4.318358942295011366e+04 1.189084704196649109e+05
4.318358942295011366e+04 1.189084704196649109e+05
4.318357336444479733e+04 1.189084610075602832e+05
4.318357336444479733e+04 1.189084610075602832e+05
4.318355577823191561e+04 1.189084549091512163e+05
4.318355577823191561e+04 1.189084549091512163e+05
4.318353734018872638e+04 1.189084523588835582e+05
4.318353734018872638e+04 1.189084523588835582e+05
4.318351875890311203e+04 1.189084534546508366e+05
4.318351875890311203e+04 1.189084534546508366e+05
4.318350074843963375e+04 1.189084581544472603e+05
4.318350074843963375e+04 1.189084581544472603e+05
4.318348400083577144e+04 1.189084662776455225e+05
4.318348400083577144e+04 1.189084662776455225e+05
4.318346915992423601e+04 1.189084775119349506e+05
4.318346915992423601e+04 1.189084775119349506e+05
4.318345679587839550e+04 1.189084914257294295e+05
4.318345679587839550e+04 1.189084914257294295e+05
4.318344738371498534e+04 1.189085074843156472e+05
4.318344738371498534e+04 1.189085074843156472e+05
4.318344128530591843e+04 1.189085250705285289e+05
4.318344128530591843e+04 1.189085250705285289e+05
4.318343873509704281e+04 1.189085435084908240e+05
4.318343873509704281e+04 1.189085435084908240e+05
4.318343983088644018e+04 1.189085620899161295e+05
4.318343983088644018e+04 1.189085620899161295e+05
4.318344453074164630e+04 1.189085801002986991e+05
4.318344453074164630e+04 1.189085801002986991e+05
4.318345265391778230e+04 1.189085968477628776e+05
4.318345265391778230e+04 1.189085968477628776e+05
4.318346388814843522e+04 1.189086116887553217e+05
4.318346388814843522e+04 1.189086116887553217e+05
4.318347780202382273e+04 1.189086240528599301e+05
4.318347780202382273e+04 1.189086240528599301e+05
4.318349386052913906e+04 1.189086334649645723e+05
4.318349386052913906e+04 1.189086334649645723e+05
4.318351144680079597e+04 1.189086395632927306e+05
4.318351144680079597e+04 1.189086395632927306e+05
4.318352988484399248e+04 1.189086421135603887e+05
4.318352988484399248e+04 1.189086421135603887e+05
4.318354846610748791e+04 1.189086410176534264e+05
4.318354846610748791e+04 1.189086410176534264e+05
4.318356647659308510e+04 1.189086363179966866e+05
4.318356647659308510e+04 1.189086363179966866e+05
4.318358322405726358e+04 1.189086281948205433e+05
4.318358322405726358e+04 1.189086281948205433e+05
4.318359806496880628e+04 1.189086169605311152e+05
4.318359806496880628e+04 1.189086169605311152e+05
4.318544902128381364e+04 1.189060724415782315e+05
4.318544902128381364e+04 1.189060724415782315e+05
4.318545843344722380e+04 1.189060563829920138e+05
4.318545843344722380e+04 1.189060563829920138e+05
4.318546453165783169e+04 1.189060387968821597e+05
4.318546453165783169e+04 1.189060387968821597e+05
4.318546708212394151e+04 1.189060203587359283e+05
4.318546708212394151e+04 1.189060203587359283e+05
4.318546598629788787e+04 1.189060017775312153e+05
4.318546598629788787e+04 1.189060017775312153e+05
4.318546128656023939e+04 1.189059837669868430e+05
4.318546128656023939e+04 1.189059837669868430e+05
4.318545316338410339e+04 1.189059670195226645e+05
4.318545316338410339e+04 1.189059670195226645e+05
4.318544192895499873e+04 1.189059521786332480e+05
4.318544192895499873e+04 1.189059521786332480e+05
4.318542801521928777e+04 1.189059398145065061e+05
4.318542801521928777e+04 1.189059398145065061e+05
4.318541195665518899e+04 1.189059304024827725e+05
4.318541195665518899e+04 1.189059304024827725e+05
4.318539437050108972e+04 1.189059243039928115e+05
4.318539437050108972e+04 1.189059243039928115e+05
4.318537593251667568e+04 1.189059217536442593e+05
4.318537593251667568e+04 1.189059217536442593e+05
4.318535735117227887e+04 1.189059228494924319e+05
4.318535735117227887e+04 1.189059228494924319e+05
4.318533934076758305e+04 1.189059275492079614e+05
4.318533934076758305e+04 1.189059275492079614e+05
4.318532259310494555e+04 1.189059356724871177e+05
4.318532259310494555e+04 1.189059356724871177e+05
4.318530775213462766e+04 1.189059469068574399e+05
4.318530775213462766e+04 1.189059469068574399e+05
4.318529538814756233e+04 1.189059608205710247e+05
4.318529538814756233e+04 1.189059608205710247e+05
4.318528597592537699e+04 1.189059768792381510e+05
4.318528597592537699e+04 1.189059768792381510e+05
4.318527987757508527e+04 1.189059944653701241e+05
4.318527987757508527e+04 1.189059944653701241e+05
4.318527732730743446e+04 1.189060129034133279e+05
4.318527732730743446e+04 1.189060129034133279e+05
4.318527842321438948e+04 1.189060314846768160e+05
4.318527842321438948e+04 1.189060314846768160e+05
4.318528312301082042e+04 1.189060494951402943e+05
4.318528312301082042e+04 1.189060494951402943e+05
4.318529124612817395e+04 1.189060662426853814e+05
4.318529124612817395e+04 1.189060662426853814e+05
4.318530248041760206e+04 1.189060810835969169e+05
4.318530248041760206e+04 1.189060810835969169e+05
4.318531639423421439e+04 1.189060934477824339e+05
4.318531639423421439e+04 1.189060934477824339e+05
4.318533245279831317e+04 1.189061028598061675e+05
4.318533245279831317e+04 1.189061028598061675e+05
4.318535003906997008e+04 1.189061089581343258e+05
4.318535003906997008e+04 1.189061089581343258e+05
4.318536847711315932e+04 1.189061115084019839e+05
4.318536847711315932e+04 1.189061115084019839e+05
4.318538705831787956e+04 1.189061104125759302e+05
4.318538705831787956e+04 1.189061104125759302e+05
4.318540506886225921e+04 1.189061057128382818e+05
4.318540506886225921e+04 1.189061057128382818e+05
4.318542181626765523e+04 1.189060975897430471e+05
4.318542181626765523e+04 1.189060975897430471e+05
4.318543665729675558e+04 1.189060863552918163e+05
4.318543665729675558e+04 1.189060863552918163e+05
4.318406749181001942e+04 1.189049905924250052e+05
4.318406749181001942e+04 1.189049905924250052e+05
4.318407690403220477e+04 1.189049745337578934e+05
4.318407690403220477e+04 1.189049745337578934e+05
4.318408300232371403e+04 1.189049569477068144e+05
4.318408300232371403e+04 1.189049569477068144e+05
4.318408555273104867e+04 1.189049385096414917e+05
4.318408555273104867e+04 1.189049385096414917e+05
4.318408445694165130e+04 1.189049199282162008e+05
4.318408445694165130e+04 1.189049199282162008e+05
4.318407975714522036e+04 1.189049019177527225e+05
4.318407975714522036e+04 1.189049019177527225e+05
4.318407163382940780e+04 1.189048851703106629e+05
4.318407163382940780e+04 1.189048851703106629e+05
4.318406039967965626e+04 1.189048703293769941e+05
4.318406039967965626e+04 1.189048703293769941e+05
4.318404648580426874e+04 1.189048579652723856e+05
4.318404648580426874e+04 1.189048579652723856e+05
4.318403042737985379e+04 1.189048485532265331e+05
4.318403042737985379e+04 1.189048485532265331e+05
4.318401284102729551e+04 1.189048424548395851e+05
4.318401284102729551e+04 1.189048424548395851e+05
4.318399440310165664e+04 1.189048399044101243e+05
4.318399440310165664e+04 1.189048399044101243e+05
4.318397582173514093e+04 1.189048410001186276e+05
4.318397582173514093e+04 1.189048410001186276e+05
4.318395781129378156e+04 1.189048457000547351e+05
4.318395781129378156e+04 1.189048457000547351e+05
4.318394106368992652e+04 1.189048538232529972e+05
4.318394106368992652e+04 1.189048538232529972e+05
4.318392622277838382e+04 1.189048650575424253e+05
4.318392622277838382e+04 1.189048650575424253e+05
4.318391385859286675e+04 1.189048789713590377e+05
4.318391385859286675e+04 1.189048789713590377e+05
4.318390444656914042e+04 1.189048950299231219e+05
4.318390444656914042e+04 1.189048950299231219e+05
4.318389834816006623e+04 1.189049126161360036e+05
4.318389834816006623e+04 1.189049126161360036e+05
4.318389579803209926e+04 1.189049310541570740e+05
4.318389579803209926e+04 1.189049310541570740e+05
4.318389689382149663e+04 1.189049496355823794e+05
4.318389689382149663e+04 1.189049496355823794e+05
4.318390159353701893e+04 1.189049676459870680e+05
4.318390159353701893e+04 1.189049676459870680e+05
4.318390971669103601e+04 1.189049843933115772e+05
4.318390971669103601e+04 1.189049843933115772e+05
4.318392095108348440e+04 1.189049992344215716e+05
4.318392095108348440e+04 1.189049992344215716e+05
4.318393486495887919e+04 1.189050115985261946e+05
4.318393486495887919e+04 1.189050115985261946e+05
4.318395092338329414e+04 1.189050210105720471e+05
4.318395092338329414e+04 1.189050210105720471e+05
4.318396850965495105e+04 1.189050271089002053e+05
4.318396850965495105e+04 1.189050271089002053e+05
4.318398694761723891e+04 1.189050296591090737e+05
4.318398694761723891e+04 1.189050296591090737e+05
4.318400552896163572e+04 1.189050285632609011e+05
4.318400552896163572e+04 1.189050285632609011e+05
4.318402353944724018e+04 1.189050238636041613e+05
4.318402353944724018e+04 1.189050238636041613e+05
4.318404028685263620e+04 1.189050157405089267e+05
4.318404028685263620e+04 1.189050157405089267e+05
4.318405512782295409e+04 1.189050045061385899e+05
4.318405512782295409e+04 1.189050045061385899e+05
4.318173771243375813e+04 1.189053482831083238e+05
4.318173771243375813e+04 1.189053482831083238e+05
4.318174712437658309e+04 1.189053322244854498e+05
4.318174712437658309e+04 1.189053322244854498e+05
4.318175322270474862e+04 1.189053146382137929e+05
4.318175322270474862e+04 1.189053146382137929e+05
4.318175577305330080e+04 1.189052962002293789e+05
4.318175577305330080e+04 1.189052962002293789e+05
4.318175467744783236e+04 1.189052776190613222e+05
4.318175467744783236e+04 1.189052776190613222e+05
4.318174997740869730e+04 1.189052596084215038e+05
4.318174997740869730e+04 1.189052596084215038e+05
4.318174185437224514e+04 1.189052428609352064e+05
4.318174185437224514e+04 1.189052428609352064e+05
4.318173062008281704e+04 1.189052280200236710e+05
4.318173062008281704e+04 1.189052280200236710e+05
4.318171670620742225e+04 1.189052156559190480e+05
4.318171670620742225e+04 1.189052156559190480e+05
4.318170064770210593e+04 1.189052062438144203e+05
4.318170064770210593e+04 1.189052062438144203e+05
4.318168306157013285e+04 1.189052001454641286e+05
4.318168306157013285e+04 1.189052001454641286e+05
4.318166462360783771e+04 1.189051975952552602e+05
4.318166462360783771e+04 1.189051975952552602e+05
4.318164604224132199e+04 1.189051986909637490e+05
4.318164604224132199e+04 1.189051986909637490e+05
4.318162803169694234e+04 1.189052033907013974e+05
4.318162803169694234e+04 1.189052033907013974e+05
4.318161128423275659e+04 1.189052115138775407e+05
4.318161128423275659e+04 1.189052115138775407e+05
4.318159644326244597e+04 1.189052227482478629e+05
4.318159644326244597e+04 1.189052227482478629e+05
4.318158407921660546e+04 1.189052366620423563e+05
4.318158407921660546e+04 1.189052366620423563e+05
4.318157466705319530e+04 1.189052527206285740e+05
4.318157466705319530e+04 1.189052527206285740e+05
4.318156856870290358e+04 1.189052703067605471e+05
4.318156856870290358e+04 1.189052703067605471e+05
4.318156601835435140e+04 1.189052887447449611e+05
4.318156601835435140e+04 1.189052887447449611e+05
4.318156711420252395e+04 1.189053073260893580e+05
4.318156711420252395e+04 1.189053073260893580e+05
4.318157181407985627e+04 1.189053253366116260e+05
4.318157181407985627e+04 1.189053253366116260e+05
4.318157993711631570e+04 1.189053420840979234e+05
4.318157993711631570e+04 1.189053420840979234e+05
4.318159117140574381e+04 1.189053569250094588e+05
4.318159117140574381e+04 1.189053569250094588e+05
4.318160508520022995e+04 1.189053692890552920e+05
4.318160508520022995e+04 1.189053692890552920e+05
4.318162114378644765e+04 1.189053787012187095e+05
4.318162114378644765e+04 1.189053787012187095e+05
4.318163872997720318e+04 1.189053847994880925e+05
4.318163872997720318e+04 1.189053847994880925e+05
4.318165716826310381e+04 1.189053873499320762e+05
4.318165716826310381e+04 1.189053873499320762e+05
4.318167574946781679e+04 1.189053862541060371e+05
4.318167574946781679e+04 1.189053862541060371e+05
4.318169375976949232e+04 1.189053815541920485e+05
4.318169375976949232e+04 1.189053815541920485e+05
4.318171050739547354e+04 1.189053734311334701e+05
4.318171050739547354e+04 1.189053734311334701e+05
4.318172534828489006e+04 1.189053621967043582e+05
4.318172534828489006e+04 1.189053621967043582e+05
4.318269415189400024e+04 1.189040318571272219e+05
4.318269415189400024e+04 1.189040318571272219e+05
4.318270356389560766e+04 1.189040157984234393e+05
4.318270356389560766e+04 1.189040157984234393e+05
4.318270966216499801e+04 1.189039982122326910e+05
4.318270966216499801e+04 1.189039982122326910e+05
4.318271221251355018e+04 1.189039797742482770e+05
4.318271221251355018e+04 1.189039797742482770e+05
4.318271111690808175e+04 1.189039611930802057e+05
4.318271111690808175e+04 1.189039611930802057e+05
4.318270641686894669e+04 1.189039431824404019e+05
4.318270641686894669e+04 1.189039431824404019e+05
4.318269829377371207e+04 1.189039264350349986e+05
4.318269829377371207e+04 1.189039264350349986e+05
4.318268705954305915e+04 1.189039115940425545e+05
4.318268705954305915e+04 1.189039115940425545e+05
4.318267314572645409e+04 1.189038992298570374e+05
4.318267314572645409e+04 1.189038992298570374e+05
4.318265708716235531e+04 1.189038898178333038e+05
4.318265708716235531e+04 1.189038898178333038e+05
4.318263950097159977e+04 1.189038837195639207e+05
4.318263950097159977e+04 1.189038837195639207e+05
4.318262106306808710e+04 1.189038811692741438e+05
4.318262106306808710e+04 1.189038811692741438e+05
4.318260248170156410e+04 1.189038822649826470e+05
4.318260248170156410e+04 1.189038822649826470e+05
4.318258447115719173e+04 1.189038869647202955e+05
4.318258447115719173e+04 1.189038869647202955e+05
4.318256772369300597e+04 1.189038950878964242e+05
4.318256772369300597e+04 1.189038950878964242e+05
4.318255288266391290e+04 1.189039063223476551e+05
4.318255288266391290e+04 1.189039063223476551e+05
4.318254051867685484e+04 1.189039202360612398e+05
4.318254051867685484e+04 1.189039202360612398e+05
4.318253110651344468e+04 1.189039362946474575e+05
4.318253110651344468e+04 1.189039362946474575e+05
4.318252500804559531e+04 1.189039538809412479e+05
4.318252500804559531e+04 1.189039538809412479e+05
4.318252245775582560e+04 1.189039723188447533e+05
4.318252245775582560e+04 1.189039723188447533e+05
4.318252355360399815e+04 1.189039909001891501e+05
4.318252355360399815e+04 1.189039909001891501e+05
4.318252825348133047e+04 1.189040089107114036e+05
4.318252825348133047e+04 1.189040089107114036e+05
4.318253637657655781e+04 1.189040256581168069e+05
4.318253637657655781e+04 1.189040256581168069e+05
4.318254761080721073e+04 1.189040404991092510e+05
4.318254761080721073e+04 1.189040404991092510e+05
4.318256152466047934e+04 1.189040528630741901e+05
4.318256152466047934e+04 1.189040528630741901e+05
4.318257758318791457e+04 1.189040622753185016e+05
4.318257758318791457e+04 1.189040622753185016e+05
4.318259516937867738e+04 1.189040683735878847e+05
4.318259516937867738e+04 1.189040683735878847e+05
4.318261360772335320e+04 1.189040709239509742e+05
4.318261360772335320e+04 1.189040709239509742e+05
4.318263218892806617e+04 1.189040698281249206e+05
4.318263218892806617e+04 1.189040698281249206e+05
4.318265019928851689e+04 1.189040651281300379e+05
4.318265019928851689e+04 1.189040651281300379e+05
4.318266694685572293e+04 1.189040570051523537e+05
4.318266694685572293e+04 1.189040570051523537e+05
4.318268178768635698e+04 1.189040457708041504e+05
4.318268178768635698e+04 1.189040457708041504e+05
4.318081841641672509e+04 1.189066135855257307e+05
4.318081841641672509e+04 1.189066135855257307e+05
4.318082782841833250e+04 1.189065975268219481e+05
4.318082782841833250e+04 1.189065975268219481e+05
4.318083392668772285e+04 1.189065799406311999e+05
4.318083392668772285e+04 1.189065799406311999e+05
4.318083647703627503e+04 1.189065615026467858e+05
4.318083647703627503e+04 1.189065615026467858e+05
4.318083538137202413e+04 1.189065429215596232e+05
4.318083538137202413e+04 1.189065429215596232e+05
4.318083068139167153e+04 1.189065249108389107e+05
4.318083068139167153e+04 1.189065249108389107e+05
4.318082255835521210e+04 1.189065081633525988e+05
4.318082255835521210e+04 1.189065081633525988e+05
4.318081132406578399e+04 1.189064933224410634e+05
4.318081132406578399e+04 1.189064933224410634e+05
4.318079741024917166e+04 1.189064809582555463e+05
4.318079741024917166e+04 1.189064809582555463e+05
4.318078135168508015e+04 1.189064715462318127e+05
4.318078135168508015e+04 1.189064715462318127e+05
4.318076376555309980e+04 1.189064654478815355e+05
4.318076376555309980e+04 1.189064654478815355e+05
4.318074532759081194e+04 1.189064628976726526e+05
4.318074532759081194e+04 1.189064628976726526e+05
4.318072674616551376e+04 1.189064639934620500e+05
4.318072674616551376e+04 1.189064639934620500e+05
4.318070873567990930e+04 1.189064686931188044e+05
4.318070873567990930e+04 1.189064686931188044e+05
4.318069198821573082e+04 1.189064768162949331e+05
4.318069198821573082e+04 1.189064768162949331e+05
4.318067714718663774e+04 1.189064880507461639e+05
4.318067714718663774e+04 1.189064880507461639e+05
4.318066478319957241e+04 1.189065019644597487e+05
4.318066478319957241e+04 1.189065019644597487e+05
4.318065537103616953e+04 1.189065180230459664e+05
4.318065537103616953e+04 1.189065180230459664e+05
4.318064927256832016e+04 1.189065356093397568e+05
4.318064927256832016e+04 1.189065356093397568e+05
4.318064672227854317e+04 1.189065540472432622e+05
4.318064672227854317e+04 1.189065540472432622e+05
4.318064781818549818e+04 1.189065726285067649e+05
4.318064781818549818e+04 1.189065726285067649e+05
4.318065251800404803e+04 1.189065906391099124e+05
4.318065251800404803e+04 1.189065906391099124e+05
4.318066064109928266e+04 1.189066073865153157e+05
4.318066064109928266e+04 1.189066073865153157e+05
4.318067187538871076e+04 1.189066222274268657e+05
4.318067187538871076e+04 1.189066222274268657e+05
4.318068578918320418e+04 1.189066345914726990e+05
4.318068578918320418e+04 1.189066345914726990e+05
4.318070184776942187e+04 1.189066440036361018e+05
4.318070184776942187e+04 1.189066440036361018e+05
4.318071943390139495e+04 1.189066501019863936e+05
4.318071943390139495e+04 1.189066501019863936e+05
4.318073787224607076e+04 1.189066526523494831e+05
4.318073787224607076e+04 1.189066526523494831e+05
4.318075645345079101e+04 1.189066515565234295e+05
4.318075645345079101e+04 1.189066515565234295e+05
4.318077446381124173e+04 1.189066468565285468e+05
4.318077446381124173e+04 1.189066468565285468e+05
4.318079121137844777e+04 1.189066387335508625e+05
4.318079121137844777e+04 1.189066387335508625e+05
4.318080605226786429e+04 1.189066274991217506e+05
4.318080605226786429e+04 1.189066274991217506e+05
4.318221152717709629e+04 1.189076257397393638e+05
4.318221152717709629e+04 1.189076257397393638e+05
4.318222093925959780e+04 1.189076096810943563e+05
4.318222093925959780e+04 1.189076096810943563e+05
4.318222703769079089e+04 1.189075920950211585e+05
4.318222703769079089e+04 1.189075920950211585e+05
4.318222958803934307e+04 1.189075736570367444e+05
4.318222958803934307e+04 1.189075736570367444e+05
4.318222849213239533e+04 1.189075550757732562e+05
4.318222849213239533e+04 1.189075550757732562e+05
4.318222379239473958e+04 1.189075370652288693e+05
4.318222379239473958e+04 1.189075370652288693e+05
4.318221566919648467e+04 1.189075203176250070e+05
4.318221566919648467e+04 1.189075203176250070e+05
4.318220443498795794e+04 1.189075054767722468e+05
4.318220443498795794e+04 1.189075054767722468e+05
4.318219052117134561e+04 1.189074931125867297e+05
4.318219052117134561e+04 1.189074931125867297e+05
4.318217446260724682e+04 1.189074837005630106e+05
4.318217446260724682e+04 1.189074837005630106e+05
4.318215687639437238e+04 1.189074776021539292e+05
4.318215687639437238e+04 1.189074776021539292e+05
4.318213843827027449e+04 1.189074750518275105e+05
4.318213843827027449e+04 1.189074750518275105e+05
4.318211985692587768e+04 1.189074761476756830e+05
4.318211985692587768e+04 1.189074761476756830e+05
4.318210184644028050e+04 1.189074808473324229e+05
4.318210184644028050e+04 1.189074808473324229e+05
4.318208509905700339e+04 1.189074889705673413e+05
4.318208509905700339e+04 1.189074889705673413e+05
4.318207025802790304e+04 1.189075002050185722e+05
4.318207025802790304e+04 1.189075002050185722e+05
4.318205789395994361e+04 1.189075141186733817e+05
4.318205789395994361e+04 1.189075141186733817e+05
4.318204848187743482e+04 1.189075301773183746e+05
4.318204848187743482e+04 1.189075301773183746e+05
4.318204238340958545e+04 1.189075477636121650e+05
4.318204238340958545e+04 1.189075477636121650e+05
4.318203983328161848e+04 1.189075662016332353e+05
4.318203983328161848e+04 1.189075662016332353e+05
4.318204092910767213e+04 1.189075847828379483e+05
4.318204092910767213e+04 1.189075847828379483e+05
4.318204562884532061e+04 1.189076027933823207e+05
4.318204562884532061e+04 1.189076027933823207e+05
4.318205375194055523e+04 1.189076195407877240e+05
4.318205375194055523e+04 1.189076195407877240e+05
4.318206498631088471e+04 1.189076343817580491e+05
4.318206498631088471e+04 1.189076343817580491e+05
4.318207890026717359e+04 1.189076467459214473e+05
4.318207890026717359e+04 1.189076467459214473e+05
4.318209495869158854e+04 1.189076561579672853e+05
4.318209495869158854e+04 1.189076561579672853e+05
4.318211254482356890e+04 1.189076622563175770e+05
4.318211254482356890e+04 1.189076622563175770e+05
4.318213098292554059e+04 1.189076648065043264e+05
4.318213098292554059e+04 1.189076648065043264e+05
4.318214956421115494e+04 1.189076637107370625e+05
4.318214956421115494e+04 1.189076637107370625e+05
4.318216757481431705e+04 1.189076590109185054e+05
4.318216757481431705e+04 1.189076590109185054e+05
4.318218432221971307e+04 1.189076508878232708e+05
4.318218432221971307e+04 1.189076508878232708e+05
